place_id,name,rental_signal,matched_tiers,matched_activities,match_pairs,rating,user_rating_count,business_status,primary_type,website,source_url,phone,address,lat,lng,pure_service_area_business,matched_tile_count,matched_terms,matched_modes,last_verified,possible_duplicate_of,likely_irrelevant
ChIJi2iIy78KmYARSuIOwZTNaJU,Wild Bill's Guns Too,true,core,gear-shop,1,4.2,120,OPERATIONAL,Sporting Goods Store,,https://maps.google.com/?cid=10766080948007002698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 434-7125,"930 Corbett St, Carson City, NV 89701, USA",39.172195599999995,-119.75873980000001,false,1,sporting goods store,standard,2026-06-24,,false
ChIJw-qPGNZ_mYAR_mMlUj4Km5s,Obexer's Boat Company,true,core,canoe; pontoon; powerboat; pwc; sailing; wakeboard; watersports,10,4.7,119,OPERATIONAL,Marina,https://www.obexersboat.com/,https://maps.google.com/?cid=11212566960051414014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 525-7962,"5300 W Lake Blvd, Homewood, CA 96141, USA",39.0821663,-120.1579189,false,1,boat charter; boat rental; canoe rental; jet ski rental; motorboat rental; personal watercraft rental; pontoon rental; sailboat rental; ski boat rental; watersports rental,standard,2026-06-24,,false
ChIJr1XoLzkVmYARCcVd2sPgPHk,Willey Brothers Firearms,true,core,gear-shop,1,4.2,119,OPERATIONAL,Sporting Goods Store,http://willeybrothersfirearms.com/,https://maps.google.com/?cid=8736104508978742537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 853-2277,"9825 S Virginia St, Reno, NV 89511, USA",39.4414175,-119.7722354,false,1,sporting goods store,standard,2026-06-24,,false
ChIJs4FODOuPmYARFnBRKZVmBJ8,BayWatch Boat Charters,true,core,canoe; pontoon; powerboat; sailing,5,5,118,OPERATIONAL,Services,http://baywatchboatcharters.com/,https://maps.google.com/?cid=11458396142766747670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 670-0020,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9341357,-120.00131669999999,false,1,boat charter; boat rental; canoe rental; pontoon rental; sailboat rental,standard,2026-06-24,,false
ChIJywLR0bY4mYARjb9IMLxgX-k,All American Jewelry and Loan,true,core,cycling,1,4.4,118,OPERATIONAL,Services,http://allamericanjewelryloan.com/pawn/,https://maps.google.com/?cid=16816265895004913549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 358-7296,"1376 Sullivan Ln, Sparks, NV 89431, USA",39.5450326,-119.77106660000001,false,1,bike shop,standard,2026-06-24,,false
ChIJsXRiAIV9mYAREG8b5Eb_UG4,Battle Born Boat Rentals,true,core,canoe; kayak; pontoon; powerboat; pwc; sailing; sup; wakeboard; watersports,11,4.9,117,OPERATIONAL,Services,https://boattahoe.com/,https://maps.google.com/?cid=7949134022248722192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 213-3373,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9332596,-120.00115079999999,false,1,boat charter; boat rental; canoe rental; kayak rental; motorboat rental; paddleboard rental; personal watercraft rental; pontoon rental; sailboat rental; ski boat rental; watersports rental,standard,2026-06-24,,false
ChIJtYQxeHZ9mYARNYamcYRoFNY,New & Used Tahoe Sports,true,core,alpine-ski; gear-shop; nordic-ski; snowboard; snowshoe,10,4.7,117,OPERATIONAL,Store,https://nutsconsignment.com/,https://maps.google.com/?cid=15426069541702501941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 584-2236,"475 N Lake Blvd Unit 105, Tahoe City, CA 96145, USA",39.1706437,-120.1422287,false,2,cross country ski rental; outdoor equipment rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; sporting goods store,standard,2026-06-24,,false
ChIJ3W82Nlw_mYAR-vmmwEdDv7Q,West Marine,true,core; gap,alpine-ski; fishing-gear; gear-shop,5,4.3,117,OPERATIONAL,Store,https://www.westmarine.com/stores/reno-nv-1219/?utm_source=GMB&utm_campaign=Local-Listings,https://maps.google.com/?cid=13024202622832671226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 329-2552,"2505 Mill St, Reno, NV 89502, USA",39.5195988,-119.7816483,false,3,fishing bait and tackle shop; ski shop; sporting goods store,standard,2026-06-24,,false
ChIJH7RaLsePmYARwBArVqhm0CM,Tahoe Used Ski and Snowboard,true,core,alpine-ski; cycling; gear-shop; nordic-ski; snowboard,9,3.8,117,OPERATIONAL,Sporting Goods Store,http://www.tahoeusedski.com/,https://maps.google.com/?cid=2580675459669496000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 721-7095,"1027 Emerald Bay Rd, South Lake Tahoe, CA 96150, USA",38.912689,-120.003522,false,1,bike rental; bike shop; cross country ski rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; sporting goods store,standard,2026-06-24,,false
ChIJ6VGItV8_mYAR_2RlEpHcutA,Trek Bicycle Reno,true,core,cycling; ebike; gear-shop; mtb,5,5,115,OPERATIONAL,Bicycle Shop,https://www.trekbikes.com/us/en_US/retail/reno/?y_source=1_MTAzMjk3NDY1MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://maps.google.com/?cid=15040576421194196223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 624-7008,"6407 S Virginia St Ste 120, Reno, NV 89511, USA",39.4668073,-119.78521609999999,false,1,bike rental; bike shop; ebike rental; mountain bike rental; sporting goods store,standard,2026-06-24,,false
ChIJgdUHyKIKmYARaBDugkoQAKg,The Bike Smith,true,core,cycling; ebike; gear-shop; mtb,5,4.7,114,OPERATIONAL,Bicycle Shop,https://www.facebook.com/thebikesmithcc/,https://maps.google.com/?cid=12105693710582157416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 883-3210,"900 N Carson St, Carson City, NV 89701, USA",39.1694568,-119.76734420000001,false,1,bike rental; bike shop; ebike rental; mountain bike rental; sporting goods store,standard,2026-06-24,,false
ChIJSTGEgyx7mYARpkagCc9TK8A,North Tahoe Watersports Inc,true,core,alpine-ski; canoe; cycling; gear-shop; kayak; pontoon; powerboat; pwc; sailing; sup; wakeboard; watersports,18,4.6,114,OPERATIONAL,Services,https://www.northtahoewatersports.com/,https://maps.google.com/?cid=13847253627965556390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 546-9253,"State Recreation Area, 8400 N Lake Blvd, Kings Beach, CA 96143, USA",39.2358063,-120.02371559999999,false,3,bike rental; boat charter; boat rental; canoe rental; jet ski rental; kayak rental; lake toy rental; motorboat rental; outdoor equipment rental; paddleboard rental; personal watercraft rental; pontoon rental; sailboat rental; ski boat rental; ski rental; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJq5Q9LNZ_mYAR_7YexyN5loc,West Shore Sports,true,core,alpine-ski; canoe; cycling; dirtbike; ebike; gear-shop; kayak; mtb; nordic-ski; powerboat; pwc; snowboard; snowshoe; sup; wakeboard; watersports,22,4.6,113,OPERATIONAL,Services,http://www.westshoresports.com/,https://maps.google.com/?cid=9770129636198364927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 525-9920,"5395 W Lake Blvd, Homewood, CA 96141, USA",39.081140399999995,-120.1582036,false,1,bike rental; bike shop; boat rental; canoe rental; cross country ski rental; dirt bike rental; ebike rental; jet ski rental; kayak rental; mountain bike rental; outdoor equipment rental; outdoor gear rental; paddleboard rental; ski boat rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; sporting goods store; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJb6h9TYyFmYARfxDquuV848I,Camp Richardson Beachside Inn,true,core,powerboat,1,4.5,113,OPERATIONAL,Resort hotel,https://www.camprichardson.com/beachside-inn/,https://maps.google.com/?cid=14043205389196595327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(800) 544-1801,"1902-3098 Jameson Beach Rd, South Lake Tahoe, CA 96150, USA",38.9382046,-120.04006249999999,false,1,boat rental,standard,2026-06-24,,false
ChIJOz_KFSdgmYARMCWq9Twp_qo,Truckee Bike Park,true,core,cycling; mtb,4,4.9,111,OPERATIONAL,Park,https://www.truckeebikepark.org/,https://maps.google.com/?cid=12321330972328600880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 401-0513,"12200 Joerger Dr, Truckee, CA 96161, USA",39.3298561,-120.1572441,false,1,bike rental; bike shop; downhill bike park rental; mountain bike rental,standard,2026-06-24,,false
ChIJieyd0sShmYARH6v55ShV9oM,Play It Again Sports,true,core,alpine-ski; cycling; disc-golf; gear-shop; ice-skate; mtb; snowboard; snowshoe,13,4.4,110,OPERATIONAL,Sporting Goods Store,http://www.playitagainsportscarsoncity.com/,https://maps.google.com/?cid=9508881297384778527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 267-3390,"911 Topsy Ln Ste 226A, Carson City, NV 89705, USA",39.1073491,-119.7770084,false,1,bike rental; bike shop; disc golf rental; ice skate rental; mountain bike rental; outdoor equipment rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; sporting goods store,standard,2026-06-24,,false
ChIJp-VGuMC9mYARy9bsu8VKvsc,Testa Motorsports,true,core,cycling,1,4.7,109,OPERATIONAL,Store,https://testamotorsports.com/,https://maps.google.com/?cid=14393023672244557515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 782-6707,"1581 U.S. Hwy 395 N, Minden, NV 89423, USA",38.9517313,-119.76080400000001,false,1,bike shop,standard,2026-06-24,,false
ChIJhzIwLHpAmYARdDofgddYT1A,A Proper Fit Footwear,true,core,gear-shop,1,4.2,109,OPERATIONAL,Shoe Store,https://aproperfit.net/,https://maps.google.com/?cid=5786941728801897076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 323-3757,"4001 S Virginia St, Reno, NV 89502, USA",39.4862495,-119.79581230000001,false,1,sporting goods store,standard,2026-06-24,,false
ChIJQbD3TpBAmYARtqedhTR54Ac,Hi-cap firearms jewelry and more,true,core,gear-shop,3,4.9,107,OPERATIONAL,Sporting Goods Store,https://www.pawnworldrenonv.com/,https://maps.google.com/?cid=567586819535644598&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 337-8989,"2295 S Virginia St Ste 5, Reno, NV 89502, USA",39.5028291,-119.8027145,false,3,sporting goods store,standard,2026-06-24,,false
ChIJ9UsF5i7fm4ARAGHBIGAM_Hc,Cook EFoiling,true,core; gap,canoe; efoil; foil-surf; kayak; pontoon; powerboat; watersports,7,5,106,OPERATIONAL,Services,https://www.cookefoiling.com/,https://maps.google.com/?cid=8645798991650447616&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(669) 238-7460,"10201 E River St, Truckee, CA 96161, USA",39.3281308,-120.18005169999999,false,1,boat rental; canoe rental; efoil rental; foil board rental; kayak rental; pontoon rental; watersports rental,standard,2026-06-24,,false
ChIJRyf15HaQmYARyGmCpy5p1Vk,Heavenly Village Ice Rink,true,core,ice-skate,1,4,106,OPERATIONAL,Ice Skating Rink,https://theshopsatheavenly.com/ice-rink/,https://maps.google.com/?cid=6473195688514709960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 542-4230,"1001 Heavenly Village Way, South Lake Tahoe, CA 96150, USA",38.9559308,-119.94261469999998,false,1,ice skate rental,standard,2026-06-24,,false
ChIJPRErSHaQmYAR-3WJQn9Xt6k,The North Face,true,core,alpine-ski; backpacking; camping; gear-shop,5,3.9,106,OPERATIONAL,Sportswear Store,https://www.thenorthface.com/,https://maps.google.com/?cid=12229339517236639227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 544-9062,"4118 Lake Tahoe Blvd #4, South Lake Tahoe, CA 96150, USA",38.9577859,-119.94259810000001,false,1,backpacking gear rental; camping gear rental; outdoor gear rental; ski shop; sporting goods store,standard,2026-06-24,,false
ChIJW4N6f1AVmYAR0Cc66XyOOng,Great Basin Bicycles,true,core,cycling; ebike; gear-shop; mtb,5,4.7,105,OPERATIONAL,Bicycle Shop,http://greatbasinbicycles.com/,https://maps.google.com/?cid=8663393500340561872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 825-8258,"8048 S Virginia St, Reno, NV 89511, USA",39.4547646,-119.77738559999999,false,1,bike rental; bike shop; ebike rental; mountain bike rental; sporting goods store,standard,2026-06-24,,false
ChIJl3QypgyOmYAR73tph_OvNyg,Birkholm's Water Ski Wakeboard School in Lake Tahoe,true,core,pwc; wakeboard; watersports,3,5,104,OPERATIONAL,School,https://birkholmswatersports.com/,https://maps.google.com/?cid=2897978345719954415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 573-1928,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9353957,-120.00237489999999,false,1,jet ski rental; wakeboard boat rental; watersports rental,standard,2026-06-24,,false
ChIJUfEcgi6PmYARLAfWEqrTzvU,Double Down Guide Service,true,core; gap,fishing-charter; outfitter; powerboat,3,4.8,104,OPERATIONAL,Fishing Charter,http://doubledowntahoe.com/,https://maps.google.com/?cid=17712327111908656940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 721-7253,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9339651,-120.00144549999999,false,1,boat charter; fishing charter; guide service outfitter,standard,2026-06-24,,false
ChIJl8WM-uE7mYARud8__I7uYnw,Wingfield Ace Hardware,true,core,gear-shop,1,4.5,103,OPERATIONAL,Hardware Store,http://www.acehardware.com/store-details/18349?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18349,https://maps.google.com/?cid=8962988506305519545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 433-0800,"2464 Wingfield Hills Rd, Sparks, NV 89436, USA",39.608258899999996,-119.69587999999997,false,1,sporting goods store,standard,2026-06-24,,false
ChIJUwKFTX6RmYARqvQmPZ0vfAA,Rentools,true,core,gear-shop,1,5,102,OPERATIONAL,Services,https://rentools.pro/,https://maps.google.com/?cid=34955249494455466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 307-8146,"800 Emerald Bay Rd g, South Lake Tahoe, CA 96150, USA",38.917535099999995,-120.0110428,false,1,outdoor equipment rental,standard,2026-06-24,,false
ChIJ45T7dlp9mYARkLmSIVwT7J4,Cruisers Academy,true,core,sailing,1,5,102,OPERATIONAL,Sports School,https://www.cruisersacademy.com/,https://maps.google.com/?cid=11451549238917511568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 377-6696,"Boat Works Mall, 760 N Lake Blvd Ste 35, Tahoe City, CA 96145, USA",39.1725892,-120.1370604,false,1,sailboat rental,standard,2026-06-24,,false
ChIJjcqYrf83mYARi2reMygOHPo,Lizard Peak Disc Golf Course,true,core,disc-golf,1,4.6,102,OPERATIONAL,Athletic Field,,https://maps.google.com/?cid=18022295374661577355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 354-8985,"5905 Sidehill Dr, Sun Valley, NV 89433, USA",39.6111862,-119.78678409999998,false,1,disc golf rental,standard,2026-06-24,,false
ChIJKaXcJ-Y_mYARGWjckC10tx0,Roundabout Catering & Party Rentals,true,core,camping,1,4.3,102,OPERATIONAL,Food,http://roundaboutcatering.com/,https://maps.google.com/?cid=2141307886890674201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 747-2090,"631 Dunn Cir, Sparks, NV 89431, USA",39.528286,-119.73486399999997,false,1,tent rental,standard,2026-06-24,,false
ChIJqbAd6naQmYARzmDmLE2LviY,Powder House Ski and Snowboard At The Gondola,true,core; experience,alpine-ski; cycling; gear-shop; mtb; snow-tube; snowboard; snowshoe,14,3.6,102,OPERATIONAL,Services,http://www.tahoepowderhouse.com/powder-house-at-the-gondola,https://maps.google.com/?cid=2791821982598324430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 542-6222,"1001 Heavenly Village Way #20, South Lake Tahoe, CA 96150, USA",38.9560962,-119.94372080000001,false,3,bike rental; mountain bike rental; outdoor equipment rental; outdoor gear rental; ski rental; ski shop; sled rental; snowboard rental; snowboard shop; snowshoe rental; sporting goods store,standard,2026-06-24,ChIJNd1MfXaQmYARGUhCfr5Mou8,false
ChIJHdwDUcDfm4AReKIJrkARduU,TOTALLY BOARD,true,core,alpine-ski; backcountry-ski; gear-shop; snowboard; snowshoe,9,4.8,101,OPERATIONAL,Sporting Goods Store,http://www.totallyboardtahoe.com/,https://maps.google.com/?cid=16534422051432800888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 582-1584,"10060 Bridge St, Truckee, CA 96161, USA",39.3290128,-120.1846877,false,3,ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; splitboard rental; sporting goods store,standard,2026-06-24,,false
ChIJG1pSOoE7WaIR4hsZXbN-jQY,The Tahoe Experience,true,core,powerboat,1,5,100,OPERATIONAL,Tour Agency,http://thetahoeexperience.com/,https://maps.google.com/?cid=472172844769942498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 721-2139,,,,true,1,boat rental,service-area,2026-06-24,,false
ChIJf_jpwMXZm4ARr6Nv9K2fSw8,Matt Heron Fly Fishing,true,core; gap,fishing-charter; fly-fishing; outfitter,3,5,100,OPERATIONAL,Fishing Charter,http://mattheronflyfishing.com/,https://maps.google.com/?cid=1102150103301333935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 686-8606,"400 Squaw Creek Rd, Olympic Valley, CA 96146, USA",39.1995,-120.217734,false,1,fishing charter; fly fishing outfitter; guide service outfitter,standard,2026-06-24,,false
ChIJO3GWY9-hmYAR6reGUxom-7k,Carson City Bike Shop Concept E-Bikes,true,core,cycling; ebike; gear-shop; mtb,5,3.5,99,OPERATIONAL,Bicycle Shop,https://carsoncitybikeshop.com/,https://maps.google.com/?cid=13401347010683385834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 885-2453,"3633 Research Way #102, Carson City, NV 89706, USA",39.191168999999995,-119.750584,false,1,bike rental; bike shop; ebike rental; mountain bike rental; sporting goods store,standard,2026-06-24,,false
ChIJMaQNh15ImYARe7EyWm5l1_w,Black Rock Bicycles,true,core,cycling; dirtbike; ebike; mtb,6,4.6,98,OPERATIONAL,Bicycle Shop,http://www.blackrockbicycles.com/,https://maps.google.com/?cid=18219142342184710523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 972-3336,"7875 N Virginia St Unit B, Reno, NV 89506, USA",39.5995602,-119.8440207,false,1,bike rental; bike shop; dirt bike rental; downhill bike park rental; ebike rental; mountain bike rental,standard,2026-06-24,,false
ChIJ4SI45Rk3mYARrUTt_tbOm9w,Bouncing Around,true,core,camping,1,5,97,OPERATIONAL,Services,http://bouncehousereno.com/,https://maps.google.com/?cid=15896526732529583277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 425-5867,"1603 Greg Ct, Sparks, NV 89431, USA",39.5232153,-119.7643406,false,1,tent rental,standard,2026-06-24,,false
ChIJrWqLVgSQmYAR0Q2mUtnaIDM,Sierra Ski & Cycle Works,true,core,alpine-ski; backcountry-ski; cycling; ebike; gear-shop; mtb; nordic-ski; snowboard; snowshoe,15,4.8,96,OPERATIONAL,Sporting Goods Store,https://sierraskiandcycleworks.com/,https://maps.google.com/?cid=3684185122118438353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 541-7505,"3430 Lake Tahoe Blvd, South Lake Tahoe, CA 96150, USA",38.9454371,-119.9662772,false,2,alpine touring ski rental; backcountry ski rental; bike rental; bike shop; cross country ski rental; ebike rental; mountain bike rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; sporting goods store,standard,2026-06-24,,false
ChIJ9U9G4Ok_mYARdr67s7o-XJg,Outdoor Power,true,core,gear-shop,1,4.3,94,OPERATIONAL,Store,http://www.opreno.com/,https://maps.google.com/?cid=10978718963222691446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 827-6937,"4995 Longley Ln, Reno, NV 89502, USA",39.477648699999996,-119.76593640000002,false,1,outdoor equipment rental,standard,2026-06-24,,false
ChIJw6CRhjXem4ARnUwmORNjzC8,Enterprise Rent-A-Car,true,core,offroad-4x4,1,3.9,94,OPERATIONAL,Car Rental Agency,https://www.enterprise.com/en/car-rental-locations/us/ca/truckee-3059.html?mcid=yext:245709,https://maps.google.com/?cid=3444236749245926557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 550-1550,"10266 Truckee Airport Rd Ste B, Truckee, CA 96161, USA",39.3185954,-120.14597930000001,false,1,4x4 rental,standard,2026-06-24,ChIJqfzLx3A_mYARQSrlvQ1UiWI,true
ChIJvdVfnIBxmYARVBhRpbkSIXU,"All Around Tahoe - Paddleboards, Kayaks, Bikes rental & more!",true,core,canoe; cycling; kayak; mtb; sup; watersports,6,5,93,OPERATIONAL,Services,http://allaroundtahoe.com/,https://maps.google.com/?cid=8440047765220825172&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 527-2840,,,,true,1,bike rental; canoe rental; kayak rental; mountain bike rental; paddleboard rental; watersports rental,service-area,2026-06-24,,false
ChIJ59MHV2WbmYARHl_0nG6nCDI,"Rolling Freedom Motorcycles & Lake Tahoe Slingshots - Motorcycles, Moped Scooters, E-Bike Rentals & EagleRider Tours",true,core,cycling; dirtbike; ebike; mtb,6,4.8,93,OPERATIONAL,Services,http://www.rolltahoe.com/,https://maps.google.com/?cid=3605315595231584030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 580-7054,"152 US-50 #1, Stateline, NV 89449, USA",38.9686622,-119.9359776,false,1,bike rental; bike shop; dirt bike rental; ebike rental; motocross bike rental; mountain bike rental,standard,2026-06-24,,false
ChIJAfzNHYS-mYARMKVpPPix1Zk,Guns N Ammo,true,core,gear-shop,1,4,93,OPERATIONAL,Sporting Goods Store,http://www.gunsnarrows.com/,https://maps.google.com/?cid=11084961737565906224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 783-1858,"1321 US-395 N, 1321 U.S. Hwy 395 N, Gardnerville, NV 89410, USA",38.9348173,-119.7366543,false,1,sporting goods store,standard,2026-06-24,,false
ChIJ_5V_Qx2QmYARrhM3tg-HJxs,Bijou Municipal Golf Course,true,core,disc-golf,1,4.2,92,OPERATIONAL,Golf Course,https://cityofslt.us/267/Golf-Course,https://maps.google.com/?cid=1956681064667091886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 542-6097,"3464 Fairway Ave, South Lake Tahoe, CA 96150, USA",38.9440095,-119.965212,false,1,disc golf rental,standard,2026-06-24,,false
ChIJYRj0wmPZm4ARnFQfBfRclvg,Snowshoe Tahoe,true,core,snowshoe,1,5,91,OPERATIONAL,Tour Agency,https://www.snowshoetahoe.net/,https://maps.google.com/?cid=17912606771040441500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 536-0608,"2456 River Rd, Tahoe City, CA 96145, USA",39.192958999999995,-120.19578699999998,false,1,snowshoe rental,standard,2026-06-24,,false
ChIJIetiKMDfm4ARMau5JRoa_EU,Bike Truckee,true,core,alpine-ski; cycling; ebike; gear-shop; mtb,7,5,91,OPERATIONAL,Services,https://www.truckeebikerentals.com/,https://maps.google.com/?cid=5042934382352509745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 386-5700,"10015 Palisades Dr a4, Truckee, CA 96161, USA",39.3255043,-120.17679589999999,false,2,bike rental; bike shop; downhill bike park rental; ebike rental; mountain bike rental; ski rental; sporting goods store,standard,2026-06-24,,false
ChIJH4LWWHR9mYARcsCkDbE8oUA,Tahoe Sailing Charters,true,core,pontoon; powerboat; sailing,5,4.8,91,OPERATIONAL,Tour Agency,http://www.tahoesail.com/,https://maps.google.com/?cid=4657070220813582450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 583-6200,"700 N Lake Blvd, Tahoe City, CA 96145, USA",39.1717188,-120.13793349999999,false,1,boat charter; boat rental; catamaran rental; pontoon rental; sailboat rental,standard,2026-06-24,,false
